0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
173.9683879329805,91.80958555619343,112.16059914247963,40.36087214122113,25.0,83.00602387778854,50.60632371551998,114.23659658795863,91.78235124467012,128.7866452703851,108.40664186294121,150.26975743641833,72.18032973047436,43.174066289845804,62.39390995922599,118.07201192492656,144.4195277654653,31.78049716414141,8.54400374531753,130.01538370516005
161.62301816263673,103.58571330062848,99.92497185388645,30.886890422961002,12.649110640673518,71.7007670809734,39.59797974644666,126.17844506887855,80.77747210701756,116.41735265844177,120.3536455617361,162.3884232326923,61.1310068623117,32.69556544854363,50.15974481593781,130.14607178090316,132.24220203853233,44.01136216933077,18.601075237738275,118.10588469674151
193.31321734428818,69.58448102845921,139.40229553346674,79.1580697086532,57.688820407423826,117.15374513859982,86.53323061113575,92.39588735436226,100.66280345788111,151.23822268196622,86.97700845625813,129.43724348115578,83.81527307120105,58.83026432033091,91.93475947648963,97.86725703727473,160.64868502418562,35.0,33.37663853655727,143.40502083260543
204.91949638821583,56.32051136131489,148.00337833982033,81.21576201698781,62.369864518050704,122.42957159118053,90.52071586106685,79.40403012442127,114.12712210513327,161.64467204334326,73.76313442364011,116.48175822848829,96.317184344228,69.28924880528002,99.04544411531506,84.40379138403677,172.9566419655516,21.840329667841555,32.802438933713454,156.31058825300352
208.03124765284662,67.62396025078685,144.3675863897433,67.62396025078685,59.135437767890075,111.89280584559492,80.05623023850174,87.72684879784524,126.75172582651489,162.43152403397562,82.03657720797473,121.49485585818027,107.20074626605917,78.08969202141856,95.12623192369179,90.27181176868004,179.17868176767013,17.08800749063506,33.83784863137726,165.07574019219177
169.799882214329,92.19544457292888,111.01801655587259,46.51881339845203,25.495097567963924,85.56284240252891,54.20332093147061,115.15641536623133,83.21658488546619,125.59060474414477,109.38464243210744,151.92103211866353,64.00781202322104,35.05709628591621,61.85466837676846,119.61605243444544,138.91724155050014,36.013886210738214,10.770329614269007,123.40583454602137
197.3854097951518,68.00735254367721,145.08618128546908,86.81589716175259,65.0,124.01612798341996,93.81364506296512,90.35485598461214,103.74005976477939,156.06408939919524,85.14693182963201,127.1416532848303,87.72684879784524,64.20280367709809,98.35141076771599,96.13012014972206,164.34415109762804,41.182520563948,41.43669871020132,146.7310464761974
220.32702966272657,42.190046219457976,161.01242188104618,89.37561188601732,73.824115301167,132.6386067478093,100.20977996183805,64.8459713474939,131.38112497615478,176.17321022221284,59.033888572581766,101.39033484509261,113.0,84.92938243034621,111.36426715962351,69.07966415668217,189.06612599828665,19.209372712298546,42.941821107167776,172.96531444194238
170.83617883809038,94.87360012142472,109.00458705944443,37.64306044943742,21.840329667841555,80.0,47.634021455258214,117.33712115098103,89.05054744357274,125.63439019631528,111.50784725749125,153.40469353966978,69.42621983083913,40.52159917870962,59.23681287847955,121.19818480488888,141.35416513141735,34.92849839314596,10.816653826391969,127.03542812932147
219.66565503054863,62.64982043070834,155.46703830716015,78.10889834071403,71.02816342831905,122.19656296312102,90.80198235721508,80.91971329657564,138.91724155050014,173.95401691251627,75.43208866258443,113.07077429645558,119.36498649101419,90.2551937563706,106.53168542738823,82.73451516749222,191.09421759959145,25.45584412271571,45.880278987817846,177.1383639983163
211.74749113035554,61.84658438426491,148.66068747318505,72.44998274671983,62.64982043070834,116.73045875006231,84.69356528095862,82.13403679352427,128.9961239727768,166.30694513459142,76.4198926981712,116.21101496846157,109.55363982999378,80.39900496896712,99.20181449953424,84.81155581640984,182.4636950190366,14.212670403551895,35.510561809129406,168.0
177.02259742756007,95.67131231461184,112.79184367674819,36.235341863986875,29.614185789921695,80.49844718999243,48.46648326421054,117.2006825918689,99.92997548283498,131.24023773218335,111.40017953306898,152.12166183683374,80.32434251209281,52.32590180780452,63.788713735268246,120.37026210821342,149.01342221424215,35.38361202590826,21.095023109728988,135.83077707206124
